,cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47,cell_48,cell_49,cell_50,cell_51,cell_52,cell_53,cell_54,cell_55,cell_56,cell_57,cell_58,cell_59,cell_60,cell_61,cell_62,cell_63,cell_64,cell_65,cell_66,cell_67,cell_68,cell_69,cell_70,cell_71,cell_72,cell_73,cell_74,cell_75,cell_76,cell_77,cell_78,cell_79,cell_80,cell_81,cell_82,cell_83,cell_84,cell_85,cell_86,cell_87,cell_88,cell_89,cell_90,cell_91,cell_92,cell_93,cell_94,cell_95,cell_96,cell_97,cell_98,cell_99,cell_100,cell_101,cell_102,cell_103,cell_104,cell_105,cell_106,cell_107,cell_108,cell_109,cell_110,cell_111,cell_112,cell_113,cell_114,cell_115,cell_116,cell_117,cell_118,cell_119,cell_120,cell_121,cell_122,cell_123,cell_124,cell_125,cell_126,cell_127,cell_128,cell_129,cell_130,cell_131,cell_132,cell_133,cell_134,cell_135,cell_136,cell_137,cell_138,cell_139,cell_140,cell_141,cell_142,cell_143,cell_144,cell_145,cell_146,cell_147,cell_148,cell_149,cell_150,cell_151,cell_152,cell_153,cell_154,cell_155,cell_156,cell_157,cell_158,cell_159,cell_160,cell_161,cell_162,cell_163,cell_164,cell_165,cell_166,cell_167,cell_168,cell_169,cell_170,cell_171,cell_172,cell_173,cell_174,cell_175,cell_176,cell_177,cell_178,cell_179,cell_180,cell_181,cell_182,cell_183,cell_184,cell_185,cell_186,cell_187,cell_188,cell_189,cell_190,cell_191,cell_192,cell_193,cell_194,cell_195,cell_196,cell_197,cell_198,cell_199,cell_200,cell_201,cell_202,cell_203,cell_204,cell_205,cell_206,cell_207,cell_208,cell_209,cell_210,cell_211,cell_212,cell_213,cell_214,cell_215,cell_216,cell_217,cell_218,cell_219,cell_220,cell_221,cell_222,cell_223,cell_224,cell_225,cell_226,cell_227,cell_228,cell_229,cell_230,cell_231,cell_232,cell_233,cell_234,cell_235,cell_236,cell_237,cell_238
TP53TG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44641328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5443829,0.0,0.4901343,0.0,0.0,1.2806541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67605656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798116,0.0,0.0,2.600888,0.6265883,0.0,0.0,0.0,0.0,0.0,0.0,0.68383914,0.0,0.0,0.0,0.0,0.27136382,0.46680447,0.0,0.0,0.0,0.5271668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9426265,0.38056314,0.0,0.0,0.0,0.0,0.0,0.0,0.51813656,0.0,0.0,0.0,0.0,0.7101845,0.0,0.0,0.0,0.0,0.0,0.9282786,0.0,0.0,0.0,0.0,0.0,0.0,0.4683371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.5543777,0.0,0.0,1.5718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3584638,1.3471112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48481914,0.88156843,0.0,0.0,0.0,0.0,0.0,0.0,0.5024013,0.0,0.0,0.0,0.0,0.6264044,0.7578347,0.0,0.0,0.46123844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6730374,0.0,0.0,0.0,0.0,0.0,0.52620727,0.0,0.0,0.63848835
MOAP1,0.5042892,0.0,0.0,0.0,0.87168574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2897792,0.0,0.0,2.4904797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44149932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1520054,0.0,0.0,0.0,0.0,0.0,0.34591672,0.0,0.78756356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1962663,0.0,0.0,0.0,0.0,1.5496655,0.0,1.324314,0.5882964,0.0,0.0,0.0,0.0,0.0,0.0,0.7847746,0.0,0.0,0.0,0.0,0.0,1.3554473,0.47699618,0.0,0.0,0.0,0.0,0.0,0.76399463,0.0,0.0,0.0,0.0,0.46680447,0.5302212,0.7644242,0.72620517,0.0,0.62740874,0.0,0.0,0.0,1.1444021,0.0,0.5477725,0.0,0.6452632,0.0,0.0,0.4655184,0.0,0.0,0.0,0.8707777,0.0,0.0,0.0,0.0,0.0,0.0,0.4168555,0.0,0.71098757,0.0,0.0,0.0,0.0,0.4952909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444178,0.0,0.0,0.47717786,0.6678444,0.0,0.0,0.0,0.0,0.0,1.0212381,0.0,0.0,0.865349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7446467,0.0,0.0,0.0,0.0,0.9865503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80009806,0.0,0.0,0.0,0.9308419,1.2785305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87775946,0.0,0.0,0.0,1.2510432,0.0,0.8048582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6272579,0.0,0.0,0.0,1.0407786,0.0,0.0,0.0,0.0,0.0,0.6378459,0.5046214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHGDH,2.1058266,0.0,0.0,0.5115246,0.7145189,0.7310306,0.58539665,0.45083392,1.0022069,0.0,2.646022,0.0,1.207432,0.0,1.1094182,0.75395733,1.6017329,0.9692727,1.0132927,0.88010186,2.0202987,0.0,1.1634513,0.0,0.0,0.4418753,1.1544095,0.0,1.4103094,1.1213511,2.15766,1.1694273,1.1675849,0.7467109,1.25406,1.3594826,1.3228754,0.0,0.6337189,0.0,0.0,0.62709033,1.6731758,0.75422764,1.3275167,0.0,2.371948,0.0,0.806411,2.231186,0.0,0.0,2.3401203,1.2565743,0.0,0.0,0.9370836,0.583333,2.505358,1.7631106,1.8602165,1.7255284,1.3977085,0.44131157,2.101272,1.1885568,0.0,0.0,0.5246701,0.0,0.0,0.0,1.9571054,0.97591364,0.0,2.5882454,1.2190069,2.5502741,1.7451288,0.9752557,1.4155922,0.6265883,2.6695158,2.257293,0.57089937,0.0,1.7239351,1.2751875,0.0,1.1920024,1.648065,0.0,1.8451289,1.4882358,0.0,0.5302212,0.7644242,1.1424512,0.8705615,0.62740874,0.0,0.0,1.8563433,2.4598293,0.90706664,0.0,0.0,0.6452632,0.0,1.9488213,0.0,0.0,1.8057301,0.0,1.9809264,2.288498,2.4144344,1.3459836,0.9142428,1.9098704,2.0463605,1.4117427,1.4226424,1.1223295,0.0,0.89748216,0.0,2.1576462,0.8250308,1.2054031,0.0,1.5611496,0.0,0.9676432,0.0,2.2356899,0.89033824,0.0,1.3405493,2.2770107,0.54930496,1.9838014,2.1353157,0.0,1.5714679,1.232392,1.8858689,0.0,3.112257,0.0,1.9021338,2.4621499,1.8186454,1.2854713,0.0,0.0,0.0,1.3821659,0.31754014,0.0,1.6695974,0.82266307,0.0,0.0,1.3379222,1.28048,1.3601258,1.4284806,2.073674,2.0794415,2.1678967,0.0,0.6141731,0.5543777,0.0,0.0,2.521393,1.0210273,0.0,1.4753542,2.467419,0.59854954,1.0566647,0.0,2.2690942,0.0,0.0,0.0,0.8310287,1.4630796,1.6375566,0.0,0.0,2.0087404,1.67077,0.48481914,0.0,1.9894751,2.256684,0.0,1.5071305,1.0186757,2.1408486,2.4928455,1.7897527,0.0,1.2449493,0.0,0.0,0.7578347,1.1335709,2.60392,0.77568245,0.54048026,0.0,2.8156748,2.023251,0.0,0.6478233,1.6332905,1.6886799,0.48511574,1.5051416,0.0,1.3935571,1.024176,0.0,2.570977,0.0,1.9111845,0.0,1.7186427,2.352695,0.70372087,0.0,0.0,1.4979142,2.487041,1.9817342
TEX15,0.83794695,0.0,0.0,0.0,0.52795935,0.7310306,0.33493647,0.0,0.0,0.98563796,0.0,0.0,0.0,0.0,1.1094182,0.0,1.6017329,0.0,0.0,0.0,0.0,0.0,0.74216634,0.0,0.0,0.4418753,0.0,0.75850564,0.0,0.0,0.0,0.0,0.0,0.0,0.8119392,0.0,0.0,0.0,0.0,0.518397,0.0,0.0,0.0,0.75422764,0.0,0.0,0.55821925,0.0,0.34591672,0.7123921,0.0,0.9867242,0.46147063,0.98416495,0.0,0.0,0.5745118,0.583333,0.0,0.0,0.734781,0.0,0.0,0.0,0.0,0.0,1.5496655,0.0,0.0,0.5882964,0.0,0.0,0.0,0.0,0.0,0.9314948,0.7847746,0.0,0.0,0.0,0.0,0.0,0.67268854,0.47699618,0.0,0.0,0.3788848,0.0,0.0,0.0,0.0,0.0,0.0,0.48458707,0.0,0.0,0.0,0.0,0.5271668,0.0,0.56776977,0.6631285,0.8544461,0.0,0.90706664,0.8996706,0.0,0.37379858,0.0,0.0,0.4655184,0.0,0.0,0.0,0.8707777,0.0,0.0,0.0,0.0,1.9098704,0.0,0.936701,0.0,0.0,0.0,0.0,2.6075795,0.0,0.0,0.0,0.0,0.0,0.9000097,0.0,0.4683371,0.0,0.5411473,0.0,0.0,0.0,1.0403198,0.63962036,0.0,0.0,0.0,0.0,0.0,0.91802555,0.8509974,0.47717786,0.0,1.4025896,0.0,0.0,0.0,0.7180795,0.635685,0.0,0.55817974,0.24307716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.97292894,0.6141731,0.5543777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319183,0.0,0.0,0.0,1.2364149,0.0,0.0,0.4636343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46123844,0.0,0.0,0.0,0.8383614,0.0,0.0,0.0,1.3715752,0.0,0.0,0.0,0.0,0.0,0.5046214,0.0,0.0,0.0,1.2255883,0.0,0.8582903,0.0,0.0,0.0,0.76892704,1.0803468,0.0
STAT6,0.0,0.0,0.0,0.8482963,0.0,0.0,0.0,0.0,0.0,0.98563796,0.0,0.0,0.0,0.0,0.0,0.44641328,0.0,0.0,0.0,0.0,0.0,0.0,0.74216634,0.0,0.53404534,0.7472771,0.62532854,0.75850564,0.0,0.0,0.0,0.44149932,0.0,0.0,0.0,0.0,0.0,0.0,0.6337189,0.0,0.0,1.00953,0.7334569,0.0,0.0,0.6709887,1.3838491,1.5729642,0.0,0.7123921,0.0,0.0,1.6301885,0.6085629,0.0,0.0,1.5854149,0.94933957,0.0,0.0,0.0,0.0,0.8352514,0.44131157,0.97687036,0.0,0.0,0.0,0.5246701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752557,0.0,0.0,1.5765002,0.47699618,0.0,0.0,0.3788848,0.0,0.0,0.0,0.0,1.850109,0.63559884,0.0,0.78380066,0.0,0.0,0.0,0.0,0.62740874,0.56776977,0.0,0.37158018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2647498,0.0,0.0,0.0,0.51813656,1.3459836,0.0,1.0706943,0.6743779,0.0,0.5805476,0.71098757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7149656,0.0,0.0,0.6628842,1.1590407,0.0,0.0,0.0,0.7577105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6208904,0.0,0.0,0.0,0.0,0.0,0.0,0.24307716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7446467,0.0,0.0,0.0,1.5597413,0.9865503,0.0,0.0,0.0,0.0,1.3077902,0.0,0.3187097,0.0,0.0,2.894684,1.5610269,0.0,0.0,0.50913304,0.0,0.0,0.0,0.0,0.4314788,0.0,0.0,0.48929724,0.7982383,0.0,0.53224576,0.0,0.6935906,0.5024013,1.2510432,0.0,1.5495049,0.0,0.0,0.0,0.5319471,0.0,1.014546,0.0,0.0,0.6272579,0.8383614,0.0,0.0,0.37696633,0.9045328,0.8103638,0.0,0.0,0.0,0.6378459,0.0,0.0,0.0,0.0,0.0,0.0,0.8582903,0.0,1.1911143,0.0,0.0,0.49990645,0.0
ALAS2,0.0,0.0,0.0,0.0,0.0,0.7310306,0.0,0.0,0.62172836,0.0,0.0,0.0,1.9260296,0.0,0.0,0.0,0.0,0.9692727,0.0,2.386744,0.0,0.0,0.0,0.0,0.0,0.0,0.62532854,1.1848409,0.0,1.1213511,0.0,0.746723,0.0,0.0,0.0,0.5443829,0.0,0.0,0.36624122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5729642,0.0,0.0,0.0,0.9867242,0.0,0.0,1.6184351,0.0,0.0,0.583333,0.0,0.0,0.0,0.0,0.0,0.979917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620464,0.68383914,0.0,0.0,0.0,0.0,0.0,0.46680447,0.0,0.0,0.0,0.0,0.62740874,0.0,1.0583837,1.0296539,0.0,0.0,0.0,1.2272023,1.6251537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344644,0.0,1.3459836,0.5581534,0.0,0.0,0.7101845,0.0,1.1223295,0.0,0.0,1.9855548,0.0,0.4952909,0.0,1.6293532,0.0,0.0,0.0,1.5225751,0.0,0.0,0.0,1.0580546,0.0,0.31190464,0.0,0.0,1.1838025,0.0,0.0,0.0,0.0,0.0,0.0,1.5686404,0.0,0.0,0.0,1.3611697,0.0,0.0,1.3821659,0.31754014,0.0,0.0,0.82266307,1.9713333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59854954,0.560018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82889426,0.0,0.0,0.0,0.0,1.2364149,0.0,0.0,1.0186757,0.0,0.0,0.0,0.0,0.0,0.0,0.6264044,0.0,0.0,0.0,1.014546,0.0,0.0,0.0,0.0,0.0,0.0,0.37696633,0.0,1.2520347,0.0,1.2658789,0.0,0.0,0.5046214,0.0,0.8261456,0.0,0.0,0.0,0.0,0.0,1.1911143,0.0,0.45661762,0.0,0.63848835
RNF25,0.0,0.0,0.0,0.5115246,0.29842502,0.7310306,0.0,0.99652845,0.0,0.0,0.46709734,0.0,0.0,0.0,0.0,0.9888314,0.0,1.4520946,0.62984955,0.0,0.0,1.045391,0.0,0.0,0.0,0.4418753,0.36076748,0.75850564,0.9355487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1202598,0.4901343,0.0,1.3130068,0.0,1.5015455,0.0,0.0,0.0,0.0,0.0,0.0,0.34591672,0.0,0.0,1.4735874,0.0,1.470441,0.0,1.6252887,0.5745118,0.583333,0.0,0.0,0.0,2.32542,0.0,0.44131157,0.0,0.0,0.0,1.7287022,0.0,0.5882964,0.0,0.0,0.0,0.0,2.3139136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9105775,0.0,0.0,0.0,0.0,0.620464,0.68383914,0.76399463,1.2579348,0.0,0.0,0.0,0.0,0.5302212,0.0,0.0,0.5271668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4821527,0.0,1.021918,0.0,0.82026565,0.0,0.0,0.6344644,0.51813656,0.0,0.0,0.0,0.6743779,0.4168555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77429026,0.0,0.0,0.0,0.0,0.0,0.4200635,0.0,0.0,0.0,0.0,0.0,1.3048899,0.0,0.7577105,0.0,0.7951221,0.0,0.91802555,0.0,0.47717786,0.6678444,0.0,0.6208904,0.0,0.0,0.7180795,0.0,0.0,0.7519976,0.865349,0.5413577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9089497,0.0,0.0,0.82055897,0.0,0.0,0.0,0.0,0.0,1.5588855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62354374,1.2410798,0.0,0.0,1.0548847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83524126,0.0,0.0,0.0,0.0,1.0085939,0.0,0.0,0.0,0.0,0.0,0.0,0.6272579,1.2878953,0.0,0.6478233,0.0,0.0,0.0,1.2049307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRN2,1.2873666,0.0,0.8771844,0.0,0.52795935,0.0,1.2199769,0.99652845,0.62172836,1.4722522,0.46709734,0.9597476,1.207432,0.0,0.0,0.44641328,0.0,1.4520946,0.0,1.3408499,1.1569418,0.0,1.4589505,0.0,1.3411076,0.7472771,1.0071254,0.0,0.0,0.0,0.0,0.44149932,0.0,1.6938146,0.0,1.1539314,1.1202598,1.063885,2.1929328,1.7501272,0.0,0.62709033,0.7334569,0.0,0.0,1.0689571,0.9143351,1.5729642,0.6024398,1.1241907,2.102695,0.9867242,1.3691549,0.0,1.6184351,0.0,0.9370836,0.94933957,0.0,1.3605477,0.0,0.0,0.8352514,0.44131157,0.74388164,0.0,0.0,0.0,0.0,0.95621717,1.2078049,1.3866963,1.9571054,0.0,1.715052,0.9314948,0.0,0.0,1.5647148,0.0,0.0,0.0,0.0,0.47699618,1.8545789,0.0,1.3254633,1.0004781,0.0,1.1920024,1.2579348,0.0,0.63559884,0.48458707,0.0,0.5302212,0.0,1.1424512,1.1257011,1.5020767,1.4005206,0.0,1.0296539,0.0,0.90706664,0.0,1.2272023,0.37379858,0.9426265,0.0,0.7819267,0.65064836,1.5713848,0.0,0.52731925,0.6344644,0.51813656,0.0,0.9142428,0.0,1.3580067,0.936701,0.5805476,1.412937,1.0052309,0.54621726,0.0,1.9629921,0.4952909,1.7362835,0.0,0.0,0.0,0.0,0.7860324,1.4188461,0.0,1.2603672,1.3405493,0.0,0.54930496,1.7008871,0.0,0.0,1.0670716,0.7951221,0.9849298,0.0,0.8509974,0.47717786,0.6678444,1.4025896,1.0010611,0.0,1.3611697,0.7180795,0.635685,0.0,0.9142797,0.74225545,0.5413577,1.698902,0.0,0.0,0.0,1.0813898,0.0,0.0,1.0074096,1.3862944,0.7446467,0.74056566,1.4799011,1.0480707,0.0,0.0,0.82055897,1.0210273,1.1347499,0.6114739,0.5155135,0.59854954,0.9168538,0.0,0.89408857,0.0,1.0584344,1.7245386,0.8310287,1.0957897,0.6035057,0.62354374,2.1256142,0.0,0.7319183,0.48481914,0.0,0.48929724,0.0,2.0457387,0.87775946,0.77917945,1.0992035,1.8280079,1.2510432,0.0,1.2449493,0.6941793,0.0,1.1839646,1.1335709,1.520864,1.014546,0.54048026,1.0275834,1.0097585,0.0,1.6330324,0.6478233,0.65008855,1.3715752,0.48511574,0.7739268,0.82114637,1.3935571,0.6378459,1.0882504,0.0,0.0,0.6730374,0.0,0.7627845,0.8582903,1.4021133,0.0,1.1241184,0.45661762,0.0,0.0
PAQR6,0.0,0.0,0.0,0.8482963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44641328,0.0,0.0,0.62984955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15766,0.44149932,0.0,0.0,0.8119392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695482,0.0,0.0,0.0,0.0,0.41833612,0.0,0.0,0.46147063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57089937,0.73918426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5302212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1444021,0.90706664,0.0,0.7911064,0.0,0.0,0.38056314,0.0,0.0,1.2647498,1.5653931,0.0,0.0,0.8577258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.143424,0.0,0.0,0.0,0.7149656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55817974,0.0,0.0,0.4936452,0.0,0.0,0.0,0.0,0.0,0.0,1.0074096,0.6931472,0.7446467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72037214,0.6114739,0.0,0.0,0.3187097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88156843,0.0,0.0,0.0,0.0,0.0,0.40576074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8261456,0.6730374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RETSAT,0.5042892,0.0,0.5318396,0.0,0.7145189,0.0,0.0,0.0,0.0,0.0,0.46709734,0.0,0.0,0.0,0.0,0.44641328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36076748,0.0,0.9355487,0.0,0.0,0.0,0.0,0.0,0.8119392,0.0,0.0,0.0,0.36624122,0.0,0.0,0.0,0.0,0.0,1.3275167,0.0,0.55821925,0.0,0.9757437,0.41833612,0.78756356,0.0,0.46147063,0.0,0.0,0.0,0.0,1.4274375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46747318,1.2125726,0.6654305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620464,0.0,1.1920024,0.60943,2.4613843,0.0,0.0,1.0241289,0.0,0.0,0.0,1.1257011,0.0,0.0,0.0,0.0,1.1444021,0.0,0.0,0.0,0.0,0.0,0.38056314,0.0,0.0,0.0,0.0,0.0,0.0,0.51813656,0.0,0.0,0.0,0.0,0.0,0.5805476,0.71098757,0.0,0.89748216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1590407,0.7410194,0.0,0.0,0.0,0.0,0.0,0.9849298,0.91802555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890635,0.0,0.0,0.0,0.6611604,0.50052774,0.89541095,0.0,0.0,0.0,0.0,0.43732595,0.0,0.31512356,0.0,0.0,0.82055897,0.0,0.72037214,0.0,0.0,0.0,0.3187097,0.0,0.0,0.0,0.0,0.0,0.0,0.50913304,0.0,0.62354374,0.0,0.0,0.96263885,0.0,0.88156843,0.48929724,0.0,0.9872029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88939726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2658789,0.0,0.0,0.0,1.0026569,0.0,0.6730374,0.0,0.0,0.0,0.0,0.0,0.86919993,0.76892704,0.0,0.0
WDR76,0.0,0.0,0.5318396,0.0,0.7145189,0.0,0.0,0.0,0.62172836,0.98563796,0.78422725,0.0,0.0,0.0,0.0,0.44641328,0.0,0.9692727,0.62984955,0.0,1.6790358,1.045391,0.0,0.0,0.53404534,0.4418753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948992,0.5238703,0.0,0.0,0.0,0.0,0.0,0.0,0.75422764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0149466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734781,1.1962663,0.6260787,0.0,0.43957245,0.0,2.4956555,0.7693369,0.0,1.4359583,1.2078049,0.0,0.0,0.0,0.0,1.4052635,0.46747318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57089937,0.0,0.0,0.0,0.68383914,0.0,0.0,0.0,0.0,0.0,0.0,0.87489206,0.7644242,0.72620517,0.8705615,0.0,0.0,0.6631285,0.37158018,0.0,0.0,1.1594532,0.7911064,0.0,0.0,0.0,0.4655184,0.65064836,0.82026565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71098757,0.0,0.0,0.0,0.9282786,0.0,0.77429026,2.5878937,0.0,0.9000097,0.0,0.4683371,0.9424163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509974,0.0,0.0,0.92934805,0.0,0.0,0.0,0.0,0.0,0.0,0.55817974,0.74225545,0.0,1.2678229,0.0,0.90983486,0.0,0.50052774,0.5447463,0.0,1.0074096,0.0,0.0,0.43732595,0.0,0.31512356,0.0,0.0,0.82055897,1.0210273,0.0,0.6114739,0.0,0.59854954,0.3187097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6035057,0.62354374,0.0,0.0,0.0,0.0,0.0,0.8163992,0.0,0.0,0.53224576,1.2117523,0.0,1.0845321,0.0,0.0,0.8048582,0.6941793,0.0,0.7578347,1.1335709,0.0,0.0,0.88939726,0.0,1.0097585,0.0,1.1183128,0.0,0.37696633,0.0,0.0,0.7739268,0.0,0.0,0.0,0.0,0.0,1.5796978,0.0,0.0,0.7627845,0.0,0.70372087,1.1911143,0.0,0.0,0.0,0.0
