,9CL_Bc74_Bc01,9CL_Bc74_Bc02,9CL_Bc74_Bc03,9CL_Bc74_Bc04,9CL_Bc74_Bc05,9CL_Bc74_Bc06,9CL_Bc74_Bc07,9CL_Bc74_Bc09,9CL_Bc74_Bc10,9CL_Bc74_Bc11,9CL_Bc74_Bc12,9CL_Bc74_Bc14,9CL_Bc74_Bc16,9CL_Bc74_Bc19,9CL_Bc74_Bc21,9CL_Bc74_Bc22,9CL_Bc74_Bc23,9CL_Bc74_Bc24,9CL_Bc74_Bc25,9CL_Bc74_Bc26,9CL_Bc74_Bc30,9CL_Bc74_Bc32,9CL_Bc75_Bc01,9CL_Bc75_Bc03,9CL_Bc75_Bc04,9CL_Bc75_Bc05,9CL_Bc75_Bc06,9CL_Bc75_Bc07,9CL_Bc75_Bc08,9CL_Bc75_Bc09,9CL_Bc75_Bc11,9CL_Bc75_Bc12,9CL_Bc75_Bc13,9CL_Bc75_Bc14,9CL_Bc75_Bc15,9CL_Bc75_Bc16,9CL_Bc75_Bc17,9CL_Bc75_Bc18,9CL_Bc75_Bc19,9CL_Bc75_Bc20,9CL_Bc75_Bc21,9CL_Bc75_Bc22,9CL_Bc75_Bc24,9CL_Bc75_Bc25,9CL_Bc75_Bc27,9CL_Bc75_Bc28,9CL_Bc75_Bc30,9CL_Bc75_Bc31,9CL_Bc75_Bc32,9CL_Bc76_Bc01,9CL_Bc76_Bc02,9CL_Bc76_Bc03,9CL_Bc76_Bc04,9CL_Bc76_Bc05,9CL_Bc76_Bc06,9CL_Bc76_Bc07,9CL_Bc76_Bc08,9CL_Bc76_Bc09,9CL_Bc76_Bc10,9CL_Bc76_Bc11,9CL_Bc76_Bc12,9CL_Bc76_Bc13,9CL_Bc76_Bc14,9CL_Bc76_Bc16,9CL_Bc76_Bc17,9CL_Bc76_Bc20,9CL_Bc76_Bc21,9CL_Bc76_Bc22,9CL_Bc76_Bc23,9CL_Bc76_Bc24,9CL_Bc76_Bc25,9CL_Bc76_Bc26,9CL_Bc76_Bc27,9CL_Bc76_Bc28,9CL_Bc76_Bc31,9CL_Bc76_Bc32,9CL_Bc77_Bc01,9CL_Bc77_Bc02,9CL_Bc77_Bc03,9CL_Bc77_Bc04,9CL_Bc77_Bc05,9CL_Bc77_Bc09,9CL_Bc77_Bc10,9CL_Bc77_Bc11,9CL_Bc77_Bc12,9CL_Bc77_Bc13,9CL_Bc77_Bc14,9CL_Bc77_Bc15,9CL_Bc77_Bc16,9CL_Bc77_Bc17,9CL_Bc77_Bc20,9CL_Bc77_Bc21,9CL_Bc77_Bc23,9CL_Bc77_Bc24,9CL_Bc77_Bc25,9CL_Bc77_Bc26,9CL_Bc77_Bc28,9CL_Bc77_Bc29,9CL_Bc77_Bc30,9CL_Bc77_Bc31,9CL_Bc77_Bc32,9CL_Bc78_Bc01,9CL_Bc78_Bc02,9CL_Bc78_Bc03,9CL_Bc78_Bc04,9CL_Bc78_Bc05,9CL_Bc78_Bc06,9CL_Bc78_Bc07,9CL_Bc78_Bc09,9CL_Bc78_Bc10,9CL_Bc78_Bc11,9CL_Bc78_Bc12,9CL_Bc78_Bc13,9CL_Bc78_Bc14,9CL_Bc78_Bc15,9CL_Bc78_Bc16,9CL_Bc78_Bc17,9CL_Bc78_Bc18,9CL_Bc78_Bc19,9CL_Bc78_Bc20,9CL_Bc78_Bc21,9CL_Bc78_Bc22,9CL_Bc78_Bc23,9CL_Bc78_Bc24,9CL_Bc78_Bc25,9CL_Bc78_Bc26,9CL_Bc78_Bc27,9CL_Bc78_Bc28,9CL_Bc78_Bc29,9CL_Bc78_Bc30,9CL_Bc78_Bc31,9CL_Bc79_Bc01,9CL_Bc79_Bc02,9CL_Bc79_Bc03,9CL_Bc79_Bc04,9CL_Bc79_Bc05,9CL_Bc79_Bc07,9CL_Bc79_Bc08,9CL_Bc79_Bc09,9CL_Bc79_Bc10,9CL_Bc79_Bc11,9CL_Bc79_Bc12,9CL_Bc79_Bc13,9CL_Bc79_Bc14,9CL_Bc79_Bc15,9CL_Bc79_Bc16,9CL_Bc79_Bc17,9CL_Bc79_Bc18,9CL_Bc79_Bc20,9CL_Bc79_Bc22,9CL_Bc79_Bc23,9CL_Bc79_Bc24,9CL_Bc79_Bc25,9CL_Bc79_Bc26,9CL_Bc79_Bc27,9CL_Bc79_Bc28,9CL_Bc79_Bc30,9CL_Bc79_Bc31,9CL_Bc79_Bc32
IGF2BP3,0.0,4.0,1.0,5.64,2.059,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,4.0,0.0,0.0,1.089,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.031,0.0,0.0,3.145,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,9.89,3.176,3.0,1.228,3.259,1.0,2.115,1.0,0.0,1.0,2.0,2.051,6.725,7.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.086,2.0,2.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.211,1.0,3.0,0.0,1.04,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,6.919,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0
IGF2BP1,6.0,9.302,2.0,11.0,9.0,2.0,0.0,0.0,4.0,0.0,2.0,3.0,3.0,5.0,1.007,1.0,2.003,4.0,5.0,10.0,5.0,1.0,1.0,4.0,4.0,3.0,6.0,0.0,4.0,1.162,1.0,5.0,3.0,0.0,5.0,1.0,3.0,0.0,1.0,2.0,5.0,2.0,0.0,8.0,5.0,4.0,1.0,8.0,2.721,1.0,4.0,2.0,1.0,11.0,2.0,1.0,6.0,3.0,3.0,4.032,0.0,4.0,3.0,8.0,5.0,3.0,7.0,5.0,3.0,8.0,1.0,7.0,2.0,1.742,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,12.0,3.0,6.0,6.0,4.0,1.0,5.0,3.162,3.0,0.0,1.0,3.0,6.0,7.0,9.0,11.0,9.0,1.0,3.0,2.0,2.0,0.0,1.0,10.0,2.0,5.0,6.0,3.0,8.0,1.001,2.0,0.0,7.0,3.118,6.0,4.0,1.0,6.0,4.0,4.032,4.0,1.0,3.023,3.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,1.001,7.0,10.0,5.0,6.0,8.0,4.0,4.0,2.0,1.007,7.0,1.0,2.0,5.0,0.0,5.0,3.0,1.0,3.031,2.0,1.007,3.0,3.0,0.0,1.0
APOA2,0.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,5.945,202.954,2.0,0.0,2.0,0.0,4.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,3.061,1.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.427,0.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,2.0,1.001,2.0,1.0,0.0,0.0,2.12,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.305,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,3.0
AARS1,2.0,2.0,0.0,7.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,7.0,2.0,5.0,0.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,4.0,2.0,2.0,4.0,3.0,13.216,0.0,1.0,1.0,7.0,3.0,1.0,0.0,2.0,7.0,2.0,0.0,0.0,5.0,1.0,4.114,0.0,0.0,3.0,4.0,1.0,0.0,1.0,4.0,2.0,5.0,3.0,1.0,0.0,3.0,1.009,2.0,3.0,4.0,8.0,4.0,7.0,3.0,6.0,6.0,1.0,0.0,1.0,2.0,0.0,8.0,4.0,2.0,5.0,4.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,2.995,0.0,2.0,2.0,1.0,1.008,2.0,1.0,1.0,0.0,4.0,1.0,3.0,5.737,4.0,1.0,3.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0
ZNF471,0.0,1.759,0.0,12.209,4.777,0.0,0.0,0.0,5.812,0.0,0.0,2.864,4.055,0.0,0.0,2.614,0.0,0.0,8.467,4.619,6.359,1.374,9.546,5.858,5.602,5.763,5.495,5.719,7.95,0.0,0.0,4.975,8.226,0.0,1.0,6.47,0.0,5.221,0.0,6.421,6.721,0.0,6.617,1.915,6.198,0.0,2.714,16.311,0.0,0.0,6.819,0.0,4.628,10.32,6.882,5.534,0.0,3.0,0.0,5.149,0.0,2.419,2.866,9.176,6.889,1.094,0.0,3.715,7.595,1.576,0.0,7.681,2.095,0.0,3.773,0.0,0.0,0.0,4.969,3.0,3.743,5.155,0.0,0.0,0.0,3.992,0.0,2.0,8.088,0.0,1.236,1.508,3.719,0.0,2.598,7.401,5.717,4.486,3.075,1.223,0.0,4.983,4.268,5.536,0.0,8.861,2.343,7.808,0.0,0.0,4.784,0.0,9.584,4.504,0.0,1.505,0.0,0.0,1.868,3.728,7.392,0.0,1.084,5.275,0.0,1.503,1.0,2.583,0.0,5.857,0.0,2.378,1.772,12.151,0.0,8.075,4.643,0.0,2.354,0.0,0.0,3.921,0.0,0.0,0.0,1.265,1.55,3.043,6.716,1.234,3.0,2.793,3.194,4.719,1.136,1.144,1.0,1.944,1.286
TUBA1A,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,7.0,0.0,1.002,2.0,0.0,0.0,0.0,1.0,1.0,1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TSPAN4,1.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,9.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,9.47,2.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,6.0,5.0,0.0,4.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,5.0,2.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
SAFB2,3.0,3.0,4.0,22.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,0.0,2.0,5.0,3.0,3.0,7.0,4.0,2.0,0.0,1.0,4.0,8.0,1.0,3.0,1.0,11.854,7.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,4.802,4.0,5.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,6.0,1.0,1.0,6.0,2.0,7.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,9.0,5.362,5.0,4.0,5.0,3.0,4.0,1.0,2.0,8.0,0.0,12.0,8.0,5.331,7.0,7.698,1.0,3.0,3.0,0.0,0.0,5.0,6.0,10.0,1.0,4.0,6.0,11.0,3.0,9.046,1.0,1.0,8.805,3.0,7.0,9.0,5.0,8.0,2.592,1.0,4.0,3.0,1.0,0.0,1.003,1.0,4.0,3.0,1.0,0.0,0.0,3.0,1.0,7.0,3.0,7.711,10.0,2.0,1.0,3.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,5.0,3.0,4.0,1.0
RPL7A,61.0,227.417,85.001,206.0,89.0,0.0,27.481,9.5,72.0,33.0,23.5,39.999,50.5,42.497,22.5,30.0,54.5,63.5,51.5,83.0,36.5,33.0,87.737,57.763,56.499,36.0,60.982,22.0,0.0,75.5,45.484,89.237,99.998,82.996,11.5,22.5,27.0,46.0,26.5,43.0,0.523,59.869,41.0,45.038,0.0,48.948,30.5,53.499,40.816,58.5,42.0,18.986,39.499,139.467,2.678,49.5,41.5,69.229,59.5,71.499,26.999,1.1,38.0,65.0,85.89,44.0,105.927,33.0,54.5,58.5,39.5,52.5,25.5,0.509,47.5,36.5,11.0,35.497,22.5,54.0,43.293,52.999,2.228,421.236,140.0,1.507,78.5,0.0,51.5,1.023,90.5,13.475,57.0,26.5,164.646,315.463,100.497,106.5,336.988,60.506,65.5,50.5,30.0,44.5,56.0,94.5,101.0,61.25,179.497,66.0,92.035,44.0,94.5,42.0,22.738,2.557,59.915,61.5,65.5,40.5,54.991,29.5,50.5,63.5,9.0,42.0,31.5,41.998,26.5,96.496,32.5,52.5,41.5,30.0,31.0,41.5,2.151,61.0,69.5,96.5,35.0,1.531,70.0,24.5,44.0,39.5,24.059,41.0,18.0,35.5,31.0,16.0,91.916,28.997,50.445,22.0,61.5,35.5,30.5
CYB5RL,0.0,0.0,0.0,7.636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.856,0.0,0.0,0.0,0.0,6.936,0.0,11.032,3.101,2.265,0.0,0.0,0.0,1.0,1.637,2.746,2.466,1.0,0.0,0.0,0.0,0.0,4.413,1.0,2.353,0.0,0.0,0.0,3.015,3.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.578,2.0,0.0,0.0,1.0,12.279,0.0,1.271,0.0,0.0,1.075,3.883,0.0,0.0,7.344,2.722,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.226,0.0,1.0,1.0,2.202,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.451,3.826,2.0,5.183,0.0,0.0,2.0,1.0,1.0,2.766,3.154,1.0,0.0,0.0,2.542,2.0,0.0,1.0,0.0,0.0,3.903,0.0,0.0,0.0,2.468,4.92,0.0,0.0,1.339,2.0,3.891,4.26,0.0,0.0,1.0,0.0,0.0,1.377,0.0,1.0,1.306,4.273,0.0,0.0,3.553,0.0,0.0,1.54,0.0,3.705,0.0,0.0,2.0,0.0,0.0,2.584,0.0,1.221,1.373,1.398,1.0,4.951,0.0,4.014
THOC3,5.0,16.0,1.675,22.0,15.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,14.749,6.0,8.634,1.211,6.0,6.0,0.0,19.0,4.0,6.0,4.0,12.677,5.0,6.812,17.0,0.0,6.0,8.0,3.0,8.515,10.0,18.836,2.0,0.0,5.0,9.0,2.0,8.0,9.0,0.0,8.0,0.0,0.0,5.0,0.0,6.0,9.0,6.0,2.0,0.0,0.0,17.0,9.0,8.0,9.0,12.0,12.0,8.0,0.0,11.0,10.0,3.0,0.0,1.0,10.0,10.0,5.0,10.0,6.0,0.0,0.0,4.0,9.0,4.0,0.0,0.0,6.0,0.0,2.0,5.082,0.0,17.806,12.0,7.0,8.709,0.0,3.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,11.758,7.0,12.0,2.0,9.0,0.0,0.0,5.0,13.908,12.831,6.0,0.0,0.0,4.351,21.0,10.774,11.758,2.0,6.0,19.669,0.0,7.0,0.0,1.0,17.795,0.0,0.0,11.806,0.0,10.0,0.0,9.0,8.0,11.0,6.0,7.509,9.797,0.0,3.0,0.0,12.0,0.0,4.692,15.688,0.0,0.0,4.0,6.879,9.0,4.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,4.0,8.0
APOE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,11.0,0.0,0.0,5.0,0.0,5.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,8.0,3.0,6.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,1.006,1.0,7.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,10.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,12.0,2.0,2.0,15.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
AK6,9.192,9.0,0.0,4.136,0.0,6.0,3.0,6.0,0.0,10.0,9.0,9.385,0.0,4.424,9.0,5.0,6.24,0.522,0.0,2.574,10.239,11.0,0.587,12.0,1.316,1.95,0.0,0.0,4.637,0.723,13.854,0.559,43.345,41.502,4.0,4.0,17.0,22.0,18.065,0.0,7.409,7.271,10.681,14.732,6.797,0.0,0.0,18.663,16.0,0.0,12.455,3.0,12.0,25.123,14.027,5.444,7.0,17.199,0.0,0.664,0.0,26.0,10.0,0.704,11.517,17.0,8.0,7.617,14.0,17.0,8.0,21.384,0.0,0.0,13.0,4.523,0.0,8.0,3.0,0.0,5.045,20.475,7.939,21.317,20.194,2.881,17.0,0.0,8.442,8.43,15.353,0.0,9.398,12.0,32.426,3.292,30.893,13.0,35.341,7.318,0.0,11.0,0.0,0.0,7.318,26.055,4.538,0.0,0.0,6.0,26.0,6.0,11.0,6.0,2.0,1.291,6.5,9.0,0.0,12.0,0.0,0.0,20.853,0.0,3.493,16.0,0.0,2.377,7.432,0.0,7.0,14.791,8.358,6.385,6.955,9.0,0.0,17.222,17.046,14.0,0.0,0.534,0.0,3.5,8.0,1.303,5.388,8.894,4.0,4.424,7.0,7.0,0.644,6.642,11.45,4.0,25.18,0.0,11.0
PRSS56,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1,17.0,44.0,27.0,150.0,80.0,17.0,18.072,16.0,46.0,18.0,10.0,37.0,16.0,31.0,12.0,9.0,16.0,12.0,42.95,51.0,23.0,27.0,37.0,11.0,51.0,31.0,42.0,25.97,57.065,52.0,30.0,27.742,72.0,24.0,28.0,21.0,7.0,15.0,22.0,9.0,27.0,47.0,20.0,75.0,80.0,23.847,39.0,74.0,46.233,24.0,28.0,14.0,28.0,261.0,40.0,43.355,42.0,41.0,14.0,26.0,7.0,65.0,9.0,99.0,37.0,39.0,19.0,35.0,11.0,78.0,26.0,25.0,14.0,16.0,26.0,8.0,11.0,32.0,34.985,46.0,8.018,41.0,19.0,79.0,102.0,93.0,78.952,33.0,53.986,42.0,64.988,26.0,30.0,5.0,185.961,96.879,73.041,32.997,44.0,23.0,27.0,9.0,46.0,14.0,37.821,35.944,34.0,8.0,95.0,47.946,43.0,66.063,15.0,26.0,13.0,91.0,29.0,35.0,33.0,39.194,69.0,7.0,36.0,26.0,8.0,20.0,21.0,16.006,26.666,20.0,6.01,42.0,18.0,38.0,16.0,54.0,91.0,19.0,62.0,95.977,42.0,38.547,21.0,15.0,36.0,46.0,30.0,17.998,5.228,49.0,21.0,13.0,16.0,26.0,18.0,13.293,59.0,18.0,53.0
TCAF1,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
ADAT3,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND1A,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
